transaction_id,amount,timestamp,card_id,device_id,ip_address,merchant_id,geo_location,is_fraud
TXN000744,358.66,2026-08-14 12:14:24,C109767,D91070,130.8.186.60,M0013,"28.6638,77.1491",0
TXN000745,1140.57,2026-08-14 12:26:28,C103717,D95909,77.164.81.250,M0003,"17.1945,78.4347",0
TXN000746,3265.01,2026-08-14 13:17:26,C664607,D62350,85.183.34.65,M0029,"18.8141,73.2861",0
TXN000747,2220.81,2026-08-14 13:44:15,C905819,D16006,47.193.254.5,M0020,"17.7362,78.4818",0
TXN000748,759.21,2026-08-14 13:44:52,C379766,D54473,36.122.115.106,M0037,"23.189,72.1515",0
TXN000749,4223.21,2026-08-14 13:54:48,C800005,D22833,87.59.19.173,M0001,"12.5267,77.5215",0
TXN000750,1321.93,2026-08-14 13:58:38,C664607,D25014,45.115.162.16,M0015,"18.9642,73.021",0
TXN000751,416.92,2026-08-14 14:28:17,C547470,D31417,172.90.74.41,M0049,"19.5714,73.2334",0
TXN000752,727.75,2026-08-14 14:35:29,C423232,D87397,19.34.17.124,M0017,"18.8358,73.0117",0
TXN000753,2600.44,2026-08-14 14:41:05,C918011,D70637,115.11.24.126,M0021,"18.0721,73.8881",0
TXN000754,1949.7,2026-08-14 15:08:12,C960394,D79822,216.238.151.139,M0041,"13.0911,80.0682",0
TXN000755,675.91,2026-08-14 15:18:58,C735656,D57819,56.67.234.143,M0046,"19.4756,72.7616",0
TXN000756,674.68,2026-08-14 15:53:31,C302511,D31643,9.179.219.213,M0043,"12.6398,77.9739",0
TXN000757,498.75,2026-08-14 16:12:06,C415568,D79163,120.221.97.61,M0032,"22.7449,72.5906",0
TXN000758,48895.47,2026-08-14 17:11:22,C656932,D46509,124.215.175.76,M0039,"18.8031,74.2942",1
TXN000759,1552.16,2026-08-14 17:28:05,C712554,D87128,201.82.31.245,M0021,"22.5317,72.1729",0
TXN000760,258.82,2026-08-14 17:56:26,C994141,D65392,87.59.19.173,M0042,"28.8966,77.0324",0
TXN000761,109.03,2026-08-14 19:48:56,C564071,D17944,85.183.34.65,M0032,"18.1538,74.0483",0
TXN000762,1122.24,2026-08-14 20:11:59,C871711,D66498,57.148.84.167,M0021,"28.6593,77.2703",0
TXN000763,1408.93,2026-08-14 20:53:42,C654634,D94012,169.227.59.103,M0031,"13.3824,77.8486",0
TXN000764,5544.54,2026-08-14 21:14:40,C163918,D59615,201.82.31.245,M0004,"22.9299,72.5928",0
TXN000765,59071.07,2026-08-14 21:46:25,C356736,D89840,77.254.42.34,M0036,"22.7582,72.7851",1
TXN000766,2769.97,2026-08-14 22:22:19,C905819,D59672,46.144.236.174,M0009,"13.4625,80.4194",0
TXN000767,2159.31,2026-08-15 00:01:28,C879779,D39256,19.179.94.203,M0034,"17.4618,78.1059",0
TXN000768,2170.18,2026-08-15 00:31:48,C696750,D56438,120.221.97.61,M0036,"18.8191,74.2895",0
TXN000769,82.27,2026-08-15 01:56:26,C431737,D66498,34.141.163.57,M0027,"12.5628,77.589",0
TXN000770,231.29,2026-08-15 02:05:00,C580547,D93748,149.49.143.54,M0026,"22.6293,73.0248",0
TXN000771,756.39,2026-08-15 05:04:30,C269430,D79514,134.148.43.176,M0045,"12.6874,77.7175",0
TXN000772,581.64,2026-08-15 05:13:55,C654634,D31417,14.136.199.1,M0033,"28.3453,77.366",0
TXN000773,408.64,2026-08-15 06:34:20,C447235,D16006,210.133.45.128,M0010,"22.4647,88.6147",0
TXN000774,84.36,2026-08-15 07:30:23,C879779,D81426,121.176.23.197,M0023,"12.922,80.2766",0
TXN000775,1404.4,2026-08-15 07:55:20,C772642,D59672,194.242.13.119,M0046,"28.3429,77.2434",0
TXN000776,1765.71,2026-08-15 08:24:38,C487151,D77391,77.164.81.250,M0039,"17.5051,78.2641",0
TXN000777,3462.63,2026-08-15 08:38:21,C870763,D42098,219.211.42.122,M0038,"22.3623,88.1027",0
TXN000778,802.15,2026-08-15 09:06:11,C548462,D92719,111.197.47.161,M0017,"13.103,77.3652",0
TXN000779,187.71,2026-08-15 09:13:29,C885884,D72296,162.3.29.117,M0049,"16.9194,78.896",0
TXN000780,873.67,2026-08-15 09:55:17,C125611,D24621,106.143.73.72,M0010,"17.6734,78.6517",0
TXN000781,1220.64,2026-08-15 10:09:00,C707314,D66155,205.19.7.56,M0023,"12.6649,80.7386",0
TXN000782,734.81,2026-08-15 10:35:50,C854213,D74042,131.230.186.146,M0047,"16.9954,78.2759",0
TXN000783,1551.45,2026-08-15 10:43:07,C266931,D17592,49.211.175.6,M0012,"23.4891,73.0161",0
TXN000784,417.71,2026-08-15 11:08:32,C110139,D24371,124.224.226.204,M0040,"29.0188,77.2143",0
TXN000785,1787.67,2026-08-15 11:23:14,C176365,D37869,219.211.42.122,M0024,"22.8457,88.3819",0
TXN000786,811.24,2026-08-15 11:31:01,C956253,D94696,169.17.138.157,M0016,"22.6758,88.1092",0
TXN000787,65.32,2026-08-15 11:39:27,C887625,D46463,82.195.110.208,M0043,"17.8049,78.333",0
TXN000788,800.2,2026-08-15 11:51:36,C128941,D79514,57.148.84.167,M0008,"13.3435,77.6716",0
TXN000789,1965.71,2026-08-15 12:05:25,C692683,D52504,112.131.123.138,M0031,"17.4359,78.0737",0
TXN000790,742.77,2026-08-15 12:11:45,C668532,D16006,91.211.49.166,M0009,"17.2958,78.4763",0
TXN000791,561.74,2026-08-15 12:31:14,C887625,D42325,149.49.143.54,M0015,"19.2776,72.3875",0
TXN000792,827.18,2026-08-15 12:41:41,C470858,D22704,7.107.231.30,M0043,"17.6413,78.4409",0
TXN000793,292.9,2026-08-15 13:09:55,C237174,D20322,18.105.141.146,M0012,"12.9227,79.8496",0
TXN000794,251.57,2026-08-15 14:40:19,C548462,D87236,163.11.235.69,M0033,"23.2358,72.9666",0
TXN000795,1707.09,2026-08-15 14:44:58,C577538,D57447,4.1.43.214,M0036,"19.4559,72.8832",0
TXN000796,391.78,2026-08-15 14:51:58,C850981,D26361,174.107.142.27,M0010,"18.8101,74.0154",0
TXN000797,937.42,2026-08-15 15:25:43,C211764,D75612,57.148.84.167,M0008,"12.8194,77.7726",0
TXN000798,5328.18,2026-08-15 15:35:24,C920391,D42493,100.255.205.158,M0019,"12.686,79.9432",0
TXN000799,371.16,2026-08-15 16:06:13,C987204,D39451,118.85.35.138,M0004,"22.6876,88.6385",0
TXN000800,1034.96,2026-08-15 16:18:22,C656926,D30032,210.133.45.128,M0008,"12.7352,80.347",0
TXN000801,14868.84,2026-08-15 16:21:27,C636265,D12552,2.196.113.186,M0026,"18.1472,74.2233",1
TXN000802,1015.71,2026-08-15 16:24:27,C395442,D59735,154.212.148.184,M0009,"18.2351,73.4239",0
TXN000803,291.7,2026-08-15 16:38:45,C736130,D62581,91.27.221.140,M0009,"19.2529,72.4418",0
TXN000804,223.43,2026-08-15 17:05:01,C668532,D23434,12.116.164.147,M0013,"12.7463,80.4625",0
TXN000805,2156.36,2026-08-15 17:21:22,C188914,D60432,36.122.115.106,M0006,"13.4133,77.7632",0
TXN000806,188.44,2026-08-15 17:57:43,C320861,D17716,204.236.56.75,M0004,"19.1133,73.0548",0
TXN000807,617.47,2026-08-15 18:57:31,C254511,D93810,160.26.158.113,M0043,"19.1202,72.6529",0
TXN000808,178.26,2026-08-15 19:19:43,C299312,D65392,12.116.164.147,M0018,"23.0109,88.7351",0
TXN000809,2053.65,2026-08-15 19:52:49,C140115,D59615,121.176.23.197,M0046,"12.8837,79.9547",0
TXN000810,1454.16,2026-08-15 20:13:34,C907451,D38864,109.80.161.180,M0005,"28.9181,77.425",0
TXN000811,36297.33,2026-08-15 20:17:27,C643118,D44438,30.114.147.17,M0041,"22.4233,88.6367",1
TXN000812,213.03,2026-08-15 20:34:51,C636004,D65519,9.179.219.213,M0014,"22.5851,72.2819",0
TXN000813,935.1,2026-08-15 20:55:53,C451470,D51245,28.213.82.112,M0018,"17.5473,78.7385",0
TXN000814,272.37,2026-08-15 21:44:44,C563246,D30032,72.95.89.104,M0037,"23.0284,72.8491",0
TXN000815,202.55,2026-08-15 21:52:03,C487477,D54597,78.97.112.243,M0046,"17.5197,78.1527",0
TXN000816,213.92,2026-08-15 22:36:31,C598216,D27342,115.218.156.42,M0041,"12.6183,77.7849",0
TXN000817,137.18,2026-08-15 22:43:48,C970914,D19880,188.196.139.127,M0021,"18.2129,73.4586",0
TXN000818,933.55,2026-08-15 22:50:21,C681343,D38893,72.239.180.7,M0025,"18.3093,73.7545",0
TXN000819,2672.4,2026-08-15 22:57:02,C303880,D11934,132.145.219.213,M0020,"22.6018,72.6373",0
TXN000820,177.8,2026-08-15 23:20:59,C815198,D32431,18.105.141.146,M0040,"13.3889,77.2314",0
TXN000821,278.59,2026-08-16 00:04:57,C152657,D40007,7.107.231.30,M0038,"28.8679,77.5678",0
TXN000822,31605.81,2026-08-16 01:07:32,C941204,D22833,189.181.186.216,M0028,"28.4691,77.2746",1
TXN000823,869.35,2026-08-16 01:26:23,C587115,D62350,177.212.76.69,M0040,"19.0571,72.9103",0
TXN000824,3659.25,2026-08-16 02:05:09,C645175,D28726,141.182.14.78,M0027,"12.8535,80.0183",0
TXN000825,222.43,2026-08-16 02:07:22,C462479,D70589,94.107.6.199,M0050,"22.895,73.0",0
TXN000826,106.09,2026-08-16 02:59:11,C338651,D73092,213.170.105.186,M0002,"22.9627,88.5716",0
TXN000827,245.66,2026-08-16 05:53:11,C687080,D79514,46.144.236.174,M0031,"19.3737,72.7451",0
TXN000828,389.1,2026-08-16 06:47:51,C502630,D59823,91.150.87.180,M0043,"18.4072,73.4373",0
TXN000829,2602.12,2026-08-16 07:11:28,C682765,D54597,118.85.35.138,M0005,"17.5936,78.7186",0
TXN000830,42636.41,2026-08-16 07:40:46,C544151,D40495,138.243.239.128,M0016,"13.4209,77.3997",1
TXN000831,205.7,2026-08-16 07:41:34,C645175,D46434,77.164.81.250,M0030,"23.2807,72.7674",0
TXN000832,952.59,2026-08-16 08:12:20,C238890,D64987,147.41.5.122,M0002,"23.2366,72.1628",0
TXN000833,461.58,2026-08-16 08:12:21,C239816,D68800,78.97.112.243,M0050,"12.6423,77.1251",0
TXN000834,1635.11,2026-08-16 08:44:37,C578634,D40512,151.89.105.16,M0025,"13.041,77.7153",0
TXN000835,159.79,2026-08-16 08:49:38,C314181,D42742,209.160.37.1,M0011,"22.2187,88.6869",0
TXN000836,354.14,2026-08-16 09:15:04,C371782,D40161,128.117.208.149,M0044,"13.0566,80.4871",0
TXN000837,1511.04,2026-08-16 10:12:53,C277934,D41385,100.255.205.158,M0050,"13.4311,80.1933",0
TXN000838,229.57,2026-08-16 10:55:52,C877236,D99353,14.136.199.1,M0032,"12.8175,80.5896",0
TXN000839,270.41,2026-08-16 11:03:58,C128941,D87236,199.191.48.248,M0040,"12.5233,77.1439",0
TXN000840,676.47,2026-08-16 11:18:42,C146228,D59615,152.160.7.17,M0047,"28.6618,76.8114",0
TXN000841,278.17,2026-08-16 12:07:04,C152578,D16630,61.244.135.128,M0022,"29.1866,77.5143",0
TXN000842,456.21,2026-08-16 12:42:28,C741390,D99192,216.91.223.249,M0016,"13.1298,77.1647",0
TXN000843,167.54,2026-08-16 14:03:40,C878480,D20458,178.141.167.230,M0012,"12.6534,80.1322",0
TXN000844,887.5,2026-08-16 14:10:36,C262316,D28373,112.239.140.45,M0050,"17.6396,78.2353",0
TXN000845,4278.32,2026-08-16 15:22:59,C417212,D93886,9.179.219.213,M0038,"18.6627,73.4216",0
TXN000846,1369.96,2026-08-16 16:26:09,C266931,D52504,2.196.113.186,M0035,"18.8652,74.1177",0
TXN000847,29549.43,2026-08-16 16:27:03,C707040,D94012,95.26.119.184,M0005,"28.8521,76.848",1
TXN000848,27663.98,2026-08-16 16:32:03,C707040,D94012,144.195.224.7,M0016,"13.3003,80.5475",1
TXN000849,420.08,2026-08-16 16:56:03,C501124,D21226,47.193.254.5,M0040,"17.385,78.7169",0
TXN000850,246.83,2026-08-16 17:46:47,C636265,D66155,219.211.42.122,M0038,"12.938,80.4532",0
TXN000851,161.09,2026-08-16 19:16:03,C525800,D62296,104.13.74.245,M0040,"22.3418,88.0625",0
TXN000852,4833.79,2026-08-16 19:25:37,C446239,D23434,201.82.31.245,M0046,"18.6005,73.8734",0
TXN000853,125.64,2026-08-16 19:33:34,C887443,D65333,106.149.180.113,M0019,"16.9226,78.1146",0
TXN000854,147.2,2026-08-16 19:45:54,C692683,D80697,210.133.45.128,M0005,"29.1134,76.9727",0
TXN000855,1850.82,2026-08-16 20:01:49,C355836,D79352,124.215.175.76,M0033,"16.9607,78.3745",0
TXN000856,163.95,2026-08-16 20:05:53,C323508,D87236,115.218.156.42,M0050,"17.8365,78.8252",0
TXN000857,131.16,2026-08-16 20:26:56,C984642,D80686,106.149.180.113,M0011,"13.5403,80.1697",0
TXN000858,224.13,2026-08-16 20:38:32,C854377,D13478,149.198.170.29,M0003,"12.8291,80.5898",0
TXN000859,409.31,2026-08-16 20:43:35,C884309,D66498,112.108.176.251,M0012,"28.2611,77.1903",0
TXN000860,476.92,2026-08-16 20:58:55,C956795,D61856,179.130.62.230,M0006,"17.5082,78.7283",0
TXN000861,8422.75,2026-08-16 21:05:27,C654634,D16630,194.205.250.139,M0021,"18.1451,74.2775",0
TXN000862,780.33,2026-08-16 21:06:52,C970914,D23434,128.128.44.124,M0014,"29.0367,77.4067",0
TXN000863,23703.25,2026-08-16 21:08:30,C970914,D62581,91.207.228.131,M0017,"18.2571,73.9847",1
TXN000864,44015.52,2026-08-16 21:08:33,C970914,D62581,88.80.186.159,M0017,"18.2571,73.9847",1
TXN000865,16623.52,2026-08-16 21:08:48,C970914,D62581,57.148.84.167,M0017,"18.2571,73.9847",1
TXN000866,35117.07,2026-08-16 21:09:09,C970914,D62581,123.163.219.109,M0017,"18.2571,73.9847",1
TXN000867,25163.85,2026-08-16 21:09:20,C970914,D62581,170.203.175.90,M0017,"18.2571,73.9847",1
TXN000868,42347.28,2026-08-16 21:09:24,C970914,D62581,44.42.64.43,M0017,"18.2571,73.9847",1
TXN000869,772.23,2026-08-16 21:58:35,C374680,D99192,108.63.89.168,M0029,"18.7704,73.5666",0
TXN000870,49804.03,2026-08-16 22:21:24,C428838,D71993,6.244.39.130,M0041,"17.3729,78.191",1
TXN000871,26864.85,2026-08-16 22:21:38,C428838,D71993,6.244.39.130,M0041,"17.3729,78.191",1
TXN000872,26608.26,2026-08-16 22:22:04,C428838,D71993,121.176.23.197,M0041,"17.3729,78.191",1
TXN000873,30463.33,2026-08-16 22:22:20,C428838,D71993,72.239.180.7,M0041,"17.3729,78.191",1
TXN000874,21143.41,2026-08-16 22:22:35,C428838,D71993,109.80.161.180,M0041,"17.3729,78.191",1
TXN000875,33206.12,2026-08-16 22:22:36,C428838,D71993,3.173.150.154,M0041,"17.3729,78.191",1
TXN000876,122.8,2026-08-16 22:37:58,C262060,D27342,124.224.226.204,M0019,"13.5358,80.4899",0
TXN000877,20375.57,2026-08-16 22:48:48,C356736,D16006,9.116.93.109,M0039,"28.286,76.7985",1
TXN000878,371.99,2026-08-16 23:16:30,C612262,D57052,94.107.6.199,M0039,"13.3795,78.0383",0
TXN000879,1449.58,2026-08-16 23:29:24,C772642,D20328,12.116.164.147,M0042,"19.0207,72.9542",0
TXN000880,145.31,2026-08-16 23:47:04,C237174,D17685,201.13.181.219,M0034,"13.1666,77.6098",0
TXN000881,392.27,2026-08-16 23:47:44,C707040,D75435,116.52.48.139,M0026,"22.3489,88.2959",0
TXN000882,624.25,2026-08-17 00:24:47,C400850,D31579,106.143.73.72,M0022,"18.1311,73.7792",0
TXN000883,524.59,2026-08-17 00:39:43,C664607,D47388,166.107.43.197,M0015,"18.3764,74.1145",0
TXN000884,1312.35,2026-08-17 02:00:25,C796101,D69470,65.88.160.22,M0037,"12.6394,77.215",0
TXN000885,20682.09,2026-08-17 02:31:50,C550664,D95477,47.193.254.5,M0011,"19.4735,73.2855",1
TXN000886,1095.63,2026-08-17 05:26:22,C487151,D80381,116.52.48.139,M0003,"16.9535,78.4044",0
TXN000887,497.36,2026-08-17 07:18:07,C328275,D76540,189.181.186.216,M0040,"18.4944,74.0243",0
TXN000888,1944.75,2026-08-17 08:29:49,C356736,D95909,95.26.119.184,M0004,"13.208,80.5178",0
TXN000889,2247.05,2026-08-17 08:31:47,C363319,D38746,217.215.39.223,M0014,"13.312,80.7375",0
TXN000890,2117.91,2026-08-17 08:44:30,C284430,D56438,94.131.179.250,M0002,"13.4542,80.5744",0
TXN000891,728.58,2026-08-17 08:46:31,C328275,D87236,132.115.151.116,M0021,"19.4124,72.9266",0
TXN000892,260.22,2026-08-17 10:29:06,C233636,D46048,19.34.17.124,M0022,"12.7224,79.8007",0
TXN000893,494.59,2026-08-17 10:30:56,C854377,D96673,49.212.161.234,M0025,"28.8025,76.8997",0
TXN000894,2904.61,2026-08-17 10:34:12,C379766,D23434,128.117.208.149,M0049,"19.0934,72.8081",0
TXN000895,379.26,2026-08-17 12:24:00,C449759,D66985,178.141.167.230,M0049,"23.1179,72.4865",0
TXN000896,596.67,2026-08-17 12:38:19,C802258,D61173,77.164.81.250,M0014,"22.9109,88.3326",0
TXN000897,907.65,2026-08-17 12:51:42,C288073,D79514,104.13.74.245,M0027,"23.3438,72.3161",0
TXN000898,144.82,2026-08-17 13:32:56,C392136,D21915,95.26.119.184,M0026,"17.2801,78.0262",0
TXN000899,1238.86,2026-08-17 13:51:01,C640490,D31174,4.1.43.214,M0016,"18.3924,73.4491",0
TXN000900,469.65,2026-08-17 14:12:48,C820221,D24322,47.193.254.5,M0032,"17.3038,78.3698",0
TXN000901,307.85,2026-08-17 15:05:32,C934794,D34931,141.182.14.78,M0049,"13.4955,80.3811",0
TXN000902,1263.87,2026-08-17 15:40:27,C772642,D71993,5.31.23.229,M0001,"18.8497,74.2357",0
TXN000903,360.29,2026-08-17 15:41:26,C204837,D95181,160.26.158.113,M0020,"23.0227,88.8145",0
TXN000904,2182.32,2026-08-17 15:59:06,C359249,D20328,200.169.23.10,M0035,"28.4912,77.3954",0
TXN000905,190.68,2026-08-17 16:01:18,C853240,D39871,18.105.141.146,M0024,"17.8026,78.8742",0
TXN000906,431.25,2026-08-17 16:06:43,C521947,D17592,86.3.94.220,M0026,"17.028,78.7482",0
TXN000907,570.5,2026-08-17 16:17:56,C359249,D84364,14.136.199.1,M0038,"18.6621,74.0282",0
TXN000908,75.88,2026-08-17 16:33:42,C994141,D44718,19.34.17.124,M0039,"23.3062,72.4679",0
TXN000909,1702.03,2026-08-17 17:05:03,C925622,D33416,149.49.143.54,M0005,"28.5251,77.1286",0
TXN000910,1916.94,2026-08-17 17:10:11,C871711,D24371,166.193.42.206,M0008,"12.577,77.8764",0
TXN000911,1723.24,2026-08-17 17:35:03,C686075,D16175,61.244.135.128,M0040,"16.9041,78.4635",0
TXN000912,49.98,2026-08-17 18:08:00,C378517,D98696,204.236.56.75,M0013,"13.3696,77.6196",0
TXN000913,23.93,2026-08-17 18:33:13,C385577,D46463,109.175.48.85,M0037,"18.2156,73.8461",0
TXN000914,171.02,2026-08-17 18:43:53,C765046,D22224,111.197.47.161,M0019,"22.6429,88.074",0
TXN000915,1174.9,2026-08-17 19:35:46,C230679,D54313,101.136.177.81,M0050,"12.8065,77.2339",0
TXN000916,253.77,2026-08-17 19:49:12,C749468,D76237,204.212.37.40,M0022,"18.476,73.8387",0
TXN000917,2630.12,2026-08-17 20:15:32,C468203,D27342,78.97.112.243,M0011,"13.5789,80.2452",0
TXN000918,1383.88,2026-08-17 20:39:01,C989545,D23238,205.162.82.165,M0032,"17.6142,78.639",0
TXN000919,456.08,2026-08-17 20:42:34,C221035,D25860,64.241.202.234,M0017,"18.2689,73.6736",0
TXN000920,2517.11,2026-08-17 20:56:15,C338651,D83563,137.122.94.93,M0048,"23.2221,72.9096",0
TXN000921,196.26,2026-08-17 22:54:51,C802448,D15695,19.34.17.124,M0001,"18.7968,73.6975",0
TXN000922,595.3,2026-08-17 23:04:08,C397571,D65444,180.249.109.229,M0046,"12.517,77.3756",0
TXN000923,1711.24,2026-08-17 23:08:47,C831076,D54587,215.147.90.41,M0010,"13.4926,80.148",0
TXN000924,2617.68,2026-08-17 23:46:27,C350280,D10851,85.183.34.65,M0017,"22.1722,87.8799",0
TXN000925,912.08,2026-08-18 00:01:22,C125990,D50306,58.2.22.79,M0020,"13.4692,77.3361",0
TXN000926,457.76,2026-08-18 00:17:49,C213346,D79163,210.68.118.162,M0004,"28.3671,76.8363",0
TXN000927,386.69,2026-08-18 00:21:15,C610311,D44671,101.136.177.81,M0037,"23.4776,72.8926",0
TXN000928,1431.1,2026-08-18 01:28:47,C328275,D44973,106.143.73.72,M0005,"18.0413,73.6725",0
TXN000929,39616.45,2026-08-18 04:39:59,C503906,D22704,115.218.156.42,M0049,"29.0966,76.6811",1
TXN000930,20460.47,2026-08-18 04:45:59,C503906,D22704,169.227.59.103,M0014,"18.9069,72.626",1
TXN000931,2467.99,2026-08-18 06:21:00,C148458,D26828,201.82.31.245,M0047,"18.9579,72.5834",0
TXN000932,572.43,2026-08-18 06:39:40,C262998,D64987,179.130.62.230,M0010,"22.636,88.6677",0
TXN000933,54062.53,2026-08-18 06:40:44,C795613,D79822,12.4.151.183,M0043,"22.816,88.5872",1
TXN000934,726.3,2026-08-18 07:09:51,C378082,D71953,113.163.209.250,M0012,"13.079,80.1512",0
TXN000935,1634.57,2026-08-18 07:36:57,C663750,D76542,19.179.94.203,M0012,"18.6136,74.249",0
TXN000936,687.17,2026-08-18 07:39:10,C159942,D41571,217.140.220.21,M0042,"12.6216,79.8067",0
TXN000937,25575.61,2026-08-18 08:09:55,C765046,D71348,113.163.209.250,M0007,"22.6342,88.0347",1
TXN000938,342.44,2026-08-18 08:18:41,C266889,D44671,189.44.193.21,M0037,"17.052,78.9779",0
TXN000939,443.45,2026-08-18 08:52:17,C324082,D62581,69.32.139.212,M0026,"17.3613,78.4842",0
TXN000940,2615.62,2026-08-18 09:00:39,C103717,D28289,169.17.138.157,M0032,"12.8152,79.9004",0
TXN000941,281.6,2026-08-18 09:01:02,C184002,D80697,44.42.64.43,M0003,"22.7159,72.7129",0
TXN000942,94.83,2026-08-18 09:20:28,C612262,D23396,61.244.135.128,M0009,"17.4979,78.9298",0
TXN000943,2835.16,2026-08-18 09:41:39,C627276,D46421,186.226.183.173,M0027,"22.7058,88.585",0
TXN000944,2094.48,2026-08-18 09:41:48,C465962,D96673,188.196.139.127,M0032,"22.1283,88.4737",0
TXN000945,1481.04,2026-08-18 09:43:59,C521947,D73092,120.221.97.61,M0003,"29.1048,77.0242",0
TXN000946,1584.09,2026-08-18 10:29:58,C270395,D16630,163.11.235.69,M0044,"13.0111,77.8853",0
TXN000947,775.75,2026-08-18 11:07:49,C390120,D44741,32.6.166.162,M0029,"19.0974,72.4462",0
TXN000948,665.47,2026-08-18 11:20:14,C987204,D69177,61.244.135.128,M0025,"28.294,77.2034",0
TXN000949,2108.14,2026-08-18 11:27:38,C974224,D17100,36.122.115.106,M0016,"13.2923,77.572",0
TXN000950,982.92,2026-08-18 11:35:30,C415568,D42493,46.144.236.174,M0048,"17.7485,78.5754",0
TXN000951,851.57,2026-08-18 11:41:10,C812526,D19358,202.172.86.30,M0007,"18.5528,73.7678",0
TXN000952,1303.91,2026-08-18 12:30:35,C938742,D12757,185.156.61.114,M0036,"16.9951,78.2146",0
TXN000953,278.5,2026-08-18 13:17:48,C723939,D61173,151.89.105.16,M0035,"12.9343,79.8721",0
TXN000954,1198.78,2026-08-18 13:58:36,C361650,D79163,210.133.45.128,M0012,"17.8813,78.355",0
TXN000955,46227.9,2026-08-18 14:04:21,C539589,D84364,210.68.118.162,M0050,"18.8568,73.8686",1
TXN000956,214.55,2026-08-18 14:45:06,C734210,D71993,82.195.110.208,M0009,"28.7198,77.5219",0
TXN000957,98.23,2026-08-18 15:06:50,C515011,D11934,44.42.64.43,M0014,"18.4841,73.7101",0
TXN000958,706.91,2026-08-18 15:53:42,C548462,D42098,12.4.151.183,M0044,"19.1618,73.3179",0
TXN000959,443.08,2026-08-18 16:14:57,C378361,D86484,19.34.17.124,M0014,"13.4507,80.5989",0
TXN000960,3127.53,2026-08-18 17:17:53,C580547,D30032,148.63.103.79,M0030,"18.759,73.6723",0
TXN000961,844.57,2026-08-18 18:25:57,C672092,D22156,109.175.48.85,M0011,"29.014,77.1856",0
TXN000962,435.8,2026-08-18 18:43:27,C288073,D94259,179.130.62.230,M0018,"18.2244,73.9118",0
TXN000963,1362.78,2026-08-18 19:42:48,C654634,D81482,58.2.22.79,M0046,"23.3812,72.9286",0
TXN000964,2238.88,2026-08-18 19:54:07,C356150,D30730,108.63.89.168,M0045,"22.9915,88.1161",0
TXN000965,2146.65,2026-08-18 19:58:05,C803204,D65302,205.162.82.165,M0033,"13.1796,80.7703",0
TXN000966,311.73,2026-08-18 21:02:02,C239816,D94696,116.115.120.25,M0028,"18.0333,73.897",0
TXN000967,408.55,2026-08-18 21:15:19,C656926,D57447,56.252.171.137,M0041,"22.6927,88.3974",0
TXN000968,586.32,2026-08-18 21:49:44,C385577,D19305,10.132.216.46,M0036,"18.0602,73.9544",0
TXN000969,536.51,2026-08-18 22:19:00,C429164,D69429,7.200.7.191,M0019,"13.0693,77.9607",0
TXN000970,389.78,2026-08-18 22:21:01,C207786,D99733,148.27.150.166,M0014,"18.3348,73.8653",0
TXN000971,117.45,2026-08-18 22:52:21,C515011,D62296,64.241.202.234,M0030,"16.8951,78.6228",0
TXN000972,875.45,2026-08-18 23:10:45,C415568,D47388,112.108.176.251,M0030,"22.6045,88.7375",0
TXN000973,880.54,2026-08-18 23:58:22,C217308,D65296,17.86.169.123,M0010,"17.6516,78.953",0
TXN000974,2241.27,2026-08-19 00:32:17,C171849,D92240,49.211.175.6,M0002,"12.9939,79.9008",0
TXN000975,818.6,2026-08-19 00:37:23,C109767,D15695,194.205.250.139,M0021,"18.895,73.2226",0
TXN000976,611.93,2026-08-19 03:42:22,C221263,D27342,205.19.7.56,M0018,"19.1796,72.4547",0
TXN000977,815.52,2026-08-19 04:12:07,C140115,D15695,34.122.118.194,M0014,"22.8945,88.5701",0
TXN000978,23876.14,2026-08-19 05:15:47,C230679,D83563,137.122.94.93,M0029,"17.779,78.9065",1
TXN000979,2587.85,2026-08-19 05:53:10,C411120,D20328,40.218.109.97,M0019,"22.2609,88.1676",0
TXN000980,123.31,2026-08-19 06:19:55,C708792,D65333,119.145.76.18,M0006,"13.0795,80.7585",0
TXN000981,528.0,2026-08-19 06:35:24,C266889,D70589,210.68.118.162,M0037,"18.1214,73.5242",0
TXN000982,159.75,2026-08-19 06:41:22,C323508,D38657,215.30.45.80,M0037,"19.1567,72.8832",0
TXN000983,334.44,2026-08-19 06:55:24,C975136,D69177,49.211.175.6,M0050,"17.8216,78.026",0
TXN000984,736.82,2026-08-19 09:00:45,C431535,D71348,149.198.170.29,M0004,"22.5698,88.1648",0
TXN000985,627.11,2026-08-19 09:36:56,C221263,D48469,174.228.160.231,M0026,"23.3088,72.2728",0
TXN000986,325.37,2026-08-19 09:44:18,C808011,D10425,188.196.139.127,M0033,"12.7655,80.5964",0
TXN000987,570.89,2026-08-19 10:15:48,C550770,D62350,83.51.38.240,M0033,"12.7754,79.8998",0
TXN000988,354.17,2026-08-19 11:17:09,C918011,D65461,172.90.74.41,M0001,"18.2919,74.2609",0
TXN000989,1119.21,2026-08-19 11:24:57,C176066,D37869,78.97.112.243,M0028,"28.8793,76.8084",0
TXN000990,1703.66,2026-08-19 11:30:22,C526117,D49117,103.215.89.187,M0007,"28.7724,76.6962",0
TXN000991,360.19,2026-08-19 11:33:48,C802258,D65333,214.184.242.109,M0010,"18.725,73.7794",0
